2019-10-28,07:11:12,37.3003005,127.0081711,0,0
2019-10-28,07:11:21,37.3005091,127.0083525,28.202736182193338,3.1336373535770377
2019-10-28,07:11:32,37.3006246,127.0085861,24.32746992670972,2.211588175155429
2019-10-28,07:11:39,37.300702,127.0086529,10.439359399871824,1.4913370571245463
2019-10-28,07:11:48,37.3011074,127.0092564,69.8646321577915,7.762736906421278
2019-10-28,07:11:57,37.3017222,127.0090009,71.99768406705603,7.9997426741173365
2019-10-28,07:12:11,37.3032111,127.0072053,229.40863002162257,16.386330715830184
2019-10-28,07:12:32,37.3036813,127.0060471,115.00657211685302,5.476503434135858
2019-10-28,07:12:39,37.3037306,127.0058585,17.558336186169353,2.508333740881336
2019-10-28,07:13:04,37.3049976,127.0034277,257.0333283026149,10.281333132104596
2019-10-28,07:13:24,37.3058007,127.0025555,118.00115103118372,5.900057551559186
2019-10-28,07:13:34,37.305905,127.0022366,30.495232034348916,3.049523203434892
2019-10-28,07:14:51,37.3070253,126.9999511,237.43145495345007,3.083525389005845
2019-10-28,07:15:07,37.3071564,126.9997273,24.58119406528145,1.5363246290800907
2019-10-28,07:15:17,37.3074542,126.9990346,69.6382101630827,6.9638210163082706
2019-10-28,07:15:40,37.3079142,126.9975489,140.99824638760293,6.130358538591432
2019-10-28,07:16:12,37.309218,126.9948639,278.21167014984695,8.694114692182717
2019-10-28,07:16:22,37.309268,126.9947325,12.881928741004696,1.2881928741004696
2019-10-28,07:16:32,37.309309,126.9946252,10.527043306385348,1.0527043306385349
2019-10-28,07:17:02,37.3099158,126.9931285,148.56759417209977,4.952253139069993
2019-10-28,07:19:01,37.3119453,126.9893663,402.0191581598469,3.3783122534440913
2019-10-28,07:19:36,37.3154557,126.9885234,397.37358614558906,11.353531032731116
2019-10-28,07:20:37,37.316341,126.9887051,99.73890778499411,1.6350640620490837
2019-10-28,07:22:18,37.3219882,126.9880822,630.320993166412,6.240801912538733
2019-10-28,07:22:58,37.3337315,126.9828165,1386.2513808647398,34.656284521618495
2019-10-28,07:23:58,37.3373136,126.980454,449.7325701911945,7.495542836519908
2019-10-28,07:25:18,37.3465058,126.9834879,1056.6782911270207,13.208478639087758
2019-10-28,07:25:30,37.3466731,126.9838236,35.02236407361124,2.9185303394676034
2019-10-28,07:25:46,37.3473492,126.985495,165.76629006152172,10.360393128845107
2019-10-28,07:26:51,37.349458,126.9865093,251.03259167691922,3.8620398719526037
2019-10-28,07:27:12,37.3570592,126.9964039,1216.199609095021,57.91426709976291
2019-10-28,07:29:23,37.377288,126.9982578,2255.1902070935016,17.21519242056108
2019-10-28,07:29:42,37.3803913,126.9992648,356.34123431890333,18.75480180625807
2019-10-28,07:39:04,37.4061939,126.9982578,2870.358964318769,5.107400292382151
2019-10-28,07:41:58,37.4198404,126.9949013,1546.0328377856756,8.88524619417055
2019-10-28,07:48:47,37.4484118,126.9981237,3189.5561630850207,7.798425826613743
2019-10-28,07:49:06,37.4485906,126.9982753,23.965074436765903,1.2613197071982054
2019-10-28,07:49:12,37.4492115,126.9991628,104.4207830351803,17.403463839196718
2019-10-28,07:49:44,37.4508075,126.9998533,187.6343292082969,5.863572787759278
2019-10-28,07:50:04,37.4510136,127.0003342,48.240132148273965,2.4120066074136983
2019-10-28,07:50:34,37.4534438,127.0049705,490.40165209207805,16.346721736402603
2019-10-28,07:51:35,37.4556843,127.0098269,495.78940724080286,8.1276952006689
2019-10-28,07:52:47,37.4572736,127.0148197,474.79529683625543,6.59437912272577
2019-10-28,07:53:27,37.4573669,127.0154021,52.44061542587621,1.3110153856469053
2019-10-28,07:54:06,37.4581009,127.017206,178.9153159844533,4.587572204729572
2019-10-28,07:54:11,37.458748,127.0180403,102.9528040064441,20.59056080128882
2019-10-28,07:56:32,37.4600727,127.0197987,213.96586436504265,1.5174883997520756
2019-10-28,07:58:05,37.4627082,127.0183938,318.1933649784256,3.421434032026082
2019-10-28,08:08:18,37.4813972,127.0128724,2134.379930485055,3.4818595929609377
2019-10-28,08:08:27,37.4812636,127.0126186,26.87327852896742,2.9859198365519353
2019-10-28,08:08:48,37.4853606,127.0116825,462.9707008235752,22.046223848741676
2019-10-28,08:08:52,37.4818475,127.0125074,397.3428895872673,99.33572239681682
2019-10-28,08:09:02,37.4820849,127.0124715,26.585689641427543,2.6585689641427543
2019-10-28,08:09:28,37.4840609,127.0115657,233.7950593733001,8.99211766820385
2019-10-28,08:09:45,37.4847157,127.0110986,83.66203865931638,4.921296391724493
2019-10-28,08:10:16,37.4857558,127.0106239,122.99872567829196,3.9677008283319988
2019-10-28,08:10:21,37.4861094,127.0103813,44.765451389551735,8.953090277910347
2019-10-28,08:10:37,37.486401,127.0102254,35.21981278496821,2.2012382990605133
2019-10-28,08:11:43,37.489255,127.0092212,329.47088291356647,4.991983074447977
2019-10-28,08:12:06,37.4914286,127.0081354,259.9739716236575,11.303216157550327
2019-10-28,08:12:18,37.4920281,127.008565,76.67947124790483,6.389955937325403
2019-10-28,08:13:03,37.4921486,127.0089502,36.528970126092254,0.811754891690939
2019-10-28,08:13:29,37.4924503,127.0099637,95.4984748041613,3.6730182616985116
2019-10-28,08:13:33,37.4925907,127.0102302,28.22174228411573,7.055435571028933
2019-10-28,08:13:43,37.4925857,127.0104476,19.18728315399254,1.9187283153992538
2019-10-28,08:13:48,37.492632,127.0107918,30.79913403903269,6.159826807806538
2019-10-28,08:13:53,37.4927648,127.0109993,23.51907651875067,4.703815303750134
2019-10-28,08:14:11,37.4930502,127.0120411,97.23275152505997,5.401819529169998
2019-10-28,08:14:56,37.4932655,127.0125979,54.64416033871936,1.2143146741937636
2019-10-28,08:15:53,37.493538,127.0133317,71.4759689550226,1.2539643676319754
2019-10-28,08:16:24,37.4940285,127.0156429,211.0620788020958,6.8084541549063164
2019-10-28,08:17:01,37.4942797,127.0161478,52.574914945076465,1.4209436471642287
2019-10-28,08:17:21,37.4946015,127.0171729,97.25471496540204,4.862735748270103
2019-10-28,08:17:30,37.4947224,127.0174485,27.781961215625977,3.086884579513997
2019-10-28,08:17:45,37.4949702,127.0180672,61.141139112483906,4.07607594083226
2019-10-28,08:18:06,37.4950816,127.0182824,22.668377140629126,1.079446530506149
2019-10-28,08:18:16,37.495095,127.0184718,16.775095478654517,1.6775095478654518
2019-10-28,08:18:21,37.4951551,127.0187055,21.67250074494477,4.334500148988954
2019-10-28,08:18:52,37.4952483,127.0193417,57.07310997158528,1.8410680635995251
2019-10-28,08:19:11,37.4956546,127.0203741,101.6650951386022,5.350794480979063
2019-10-28,08:19:34,37.4956472,127.0203899,1.6166120884727926,0.07028748210751272
2019-10-28,08:19:46,37.4956628,127.0203577,3.3293494305238673,0.2774457858769889
2019-10-28,08:21:10,37.4961143,127.0221029,161.93535449615095,1.9278018392398923
2019-10-28,08:22:45,37.4963196,127.0226252,51.42039370882425,0.54126730219815
2019-10-28,08:23:23,37.4968671,127.0248384,204.51161952991757,5.381884724471515
2019-10-28,08:23:59,37.4973355,127.0258372,102.35170573320892,2.843102937033581
2019-10-28,08:24:21,37.4975699,127.0268532,93.33964817203824,4.2427112805471925
2019-10-28,08:24:32,37.4976336,127.027205,31.83224300324009,2.8938402730218264
2019-10-28,08:24:37,37.4974598,127.0273892,25.2483621790226,5.04967243580452
2019-10-28,08:24:41,37.4968793,127.0276609,68.85200955902077,17.213002389755193
2019-10-28,08:24:47,37.4966495,127.027784,27.76330324317167,4.627217207195279
2019-10-28,08:25:01,37.4959829,127.0285499,100.29313748278399,7.163795534484571
2019-10-28,08:25:10,37.4959672,127.0283818,14.931611122547256,1.6590679025052506
